% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 55.70 s, time offset 27.85 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2022-09-09 T 13:04:18 -0400
% Time (s), Channel A (V), Channel B (V)
4.6402862616e+01, 1.2820275753e+00, -1.4268717797e+01
4.6406275344e+01, 1.2817783860e+00, -1.4268102152e+01
4.6409688072e+01, 1.2826871940e+00, -1.4266980801e+01
4.6413100800e+01, 1.2860585784e+00, -1.4269223504e+01
4.6416513528e+01, 1.2907272130e+00, -1.4271737384e+01
4.6419926256e+01, 1.2914967681e+00, -1.4274954858e+01
4.6423338984e+01, 1.2901628725e+00, -1.4275108769e+01
4.6426751712e+01, 1.2900602652e+00, -1.4273972759e+01
4.6430164440e+01, 1.2946775961e+00, -1.4277300169e+01
4.6433577168e+01, 1.2986572956e+00, -1.4277915813e+01
4.6436989896e+01, 1.3000058494e+00, -1.4280964717e+01
4.6440402624e+01, 1.2994928126e+00, -1.4280957388e+01
4.6443815352e+01, 1.3006288226e+00, -1.4280840122e+01
4.6447228080e+01, 1.3041467890e+00, -1.4283779090e+01
4.6450640808e+01, 1.3083317032e+00, -1.4285809250e+01
4.6454053536e+01, 1.3081777921e+00, -1.4288154561e+01
4.6457466264e+01, 1.3077600336e+00, -1.4287267740e+01
4.6460878992e+01, 1.3090133092e+00, -1.4288007979e+01
4.6464291720e+01, 1.3133301471e+00, -1.4290507201e+01
4.6467704448e+01, 1.3167674934e+00, -1.4292346804e+01
4.6471117176e+01, 1.3169873663e+00, -1.4295439683e+01
4.6474529904e+01, 1.3165476205e+00, -1.4294626153e+01
4.6477942632e+01, 1.3161445202e+00, -1.4295337076e+01
4.6481355360e+01, 1.3196331702e+00, -1.4298195423e+01
4.6484768088e+01, 1.3232390858e+00, -1.4300130305e+01
4.6488180816e+01, 1.3229679092e+00, -1.4302416983e+01
4.6491593544e+01, 1.3222276704e+00, -1.4302233756e+01
4.6495006272e+01, 1.3232024403e+00, -1.4304329877e+01
4.6498419000e+01, 1.3284720608e+00, -1.4305465887e+01
4.6501831728e+01, 1.3311764975e+00, -1.4308097033e+01
4.6505244456e+01, 1.3315722687e+00, -1.4308829943e+01
4.6508657184e+01, 1.3302750186e+00, -1.4308639386e+01
4.6512069912e+01, 1.3311178647e+00, -1.4309753409e+01
4.6515482640e+01, 1.3352221588e+00, -1.4312303934e+01
4.6518895368e+01, 1.3383590122e+00, -1.4314444031e+01
4.6522308096e+01, 1.3382270885e+00, -1.4315924508e+01
4.6525720824e+01, 1.3383516831e+00, -1.4315448117e+01
4.6529133552e+01, 1.3401399827e+00, -1.4317529580e+01
4.6532546280e+01, 1.3456001597e+00, -1.4320080106e+01
4.6535959008e+01, 1.3474177757e+00, -1.4322703923e+01
4.6539371736e+01, 1.3471319409e+00, -1.4323129010e+01
4.6542784464e+01, 1.3465895877e+00, -1.4321787786e+01
4.6546197192e+01, 1.3490814806e+00, -1.4324243033e+01
4.6549609920e+01, 1.3536108623e+00, -1.4326515053e+01
4.6553022648e+01, 1.3557216422e+00, -1.4329366071e+01
4.6556435376e+01, 1.3543437720e+00, -1.4329021604e+01
4.6559848104e+01, 1.3542411647e+00, -1.4328801731e+01
4.6563260832e+01, 1.3570188923e+00, -1.4332173115e+01
4.6566673560e+01, 1.3606467951e+00, -1.4333499682e+01
4.6570086288e+01, 1.3620979563e+00, -1.4337120256e+01
4.6573499016e+01, 1.3616142359e+00, -1.4337105598e+01
4.6576911744e+01, 1.3619806907e+00, -1.4336226106e+01
4.6580324472e+01, 1.3656525682e+00, -1.4339414263e+01
4.6583737200e+01, 1.3694343820e+00, -1.4342082054e+01
4.6587149928e+01, 1.3700133807e+00, -1.4345460768e+01
4.6590562656e+01, 1.3692951292e+00, -1.4345262882e+01
4.6593975384e+01, 1.3684742704e+00, -1.4345709957e+01
4.6597388112e+01, 1.3707389612e+00, -1.4348216508e+01
4.6600800840e+01, 1.3766095677e+00, -1.4349499100e+01
4.6604213568e+01, 1.3766682004e+00, -1.4351815095e+01
4.6607626296e+01, 1.3755321905e+00, -1.4351170134e+01
4.6611039024e+01, 1.3771299335e+00, -1.4351829753e+01
4.6614451752e+01, 1.3811242912e+00, -1.4355494301e+01
4.6617864480e+01, 1.3841731954e+00, -1.4356622982e+01
4.6621277208e+01, 1.3840999045e+00, -1.4359906417e+01
4.6624689936e+01, 1.3839826389e+00, -1.4358521218e+01
4.6628102664e+01, 1.3851259780e+00, -1.4361577451e+01
4.6631515392e+01, 1.3887612099e+00, -1.4364120648e+01
4.6634928120e+01, 1.3928728332e+00, -1.4366751794e+01
4.6638340848e+01, 1.3926236439e+00, -1.4368606055e+01
4.6641753576e+01, 1.3924404165e+00, -1.4367015641e+01
4.6645166304e+01, 1.3934371736e+00, -1.4369749394e+01
4.6648579032e+01, 1.3978492898e+00, -1.4371684276e+01
4.6651991760e+01, 1.4006123592e+00, -1.4374080890e+01
4.6655404488e+01, 1.4001066516e+00, -1.4375898506e+01
4.6658817216e+01, 1.4003411827e+00, -1.4374044245e+01
4.6662229944e+01, 1.4028184173e+00, -1.4377313022e+01
4.6665642672e+01, 1.4059919162e+00, -1.4377862704e+01
4.6669055400e+01, 1.4080880378e+00, -1.4380779685e+01
4.6672468128e+01, 1.4072451917e+00, -1.4382003644e+01
4.6675880856e+01, 1.4069446987e+00, -1.4382318795e+01
4.6679293584e+01, 1.4091287696e+00, -1.4386364456e+01
4.6682706312e+01, 1.4138560369e+00, -1.4388431261e+01
4.6686119040e+01, 1.4156809820e+00, -1.4391040420e+01
4.6689531768e+01, 1.4151093124e+00, -1.4391553457e+01
4.6692944496e+01, 1.4149480723e+00, -1.4389611246e+01
4.6696357224e+01, 1.4183780895e+00, -1.4390996445e+01
4.6699769952e+01, 1.4223211435e+00, -1.4393275794e+01
4.6703182680e+01, 1.4236403809e+00, -1.4395496511e+01
4.6706595408e+01, 1.4233398880e+00, -1.4395628434e+01
4.6710008136e+01, 1.4239262157e+00, -1.4395078752e+01
4.6713420864e+01, 1.4265720196e+00, -1.4398142315e+01
4.6716833592e+01, 1.4310207813e+00, -1.4400458309e+01
4.6720246320e+01, 1.4317243746e+00, -1.4402327229e+01
4.6723659048e+01, 1.4315118308e+00, -1.4403323986e+01
4.6727071776e+01, 1.4316657418e+00, -1.4402840265e+01
4.6730484504e+01, 1.4357040740e+00, -1.4406504814e+01
4.6733897232e+01, 1.4400795448e+00, -1.4409209250e+01
4.6737309960e+01, 1.4409736945e+00, -1.4411627852e+01
4.6740722688e+01, 1.4402920886e+00, -1.4410352590e+01
4.6744135416e+01, 1.4410909601e+00, -1.4411158790e+01
4.6747548144e+01, 1.4441691807e+00, -1.4413401494e+01
4.6750960872e+01, 1.4488891189e+00, -1.4415153148e+01
4.6754373600e+01, 1.4495853831e+00, -1.4418048141e+01
4.6757786328e+01, 1.4490357009e+00, -1.4417857585e+01
4.6761199056e+01, 1.4491016627e+00, -1.4419000924e+01
4.6764611784e+01, 1.4521505670e+00, -1.4422423612e+01
4.6768024512e+01, 1.4566359741e+00, -1.4424160608e+01
4.6771437240e+01, 1.4575814276e+00, -1.4425450529e+01
4.6774849968e+01, 1.4560936210e+00, -1.4424145949e+01
4.6778262696e+01, 1.4590252596e+00, -1.4425311276e+01
4.6781675424e+01, 1.4629683136e+00, -1.4428176953e+01
4.6785088152e+01, 1.4652696500e+00, -1.4430038543e+01
4.6788500880e+01, 1.4654748647e+00, -1.4433109435e+01
4.6791913608e+01, 1.4655774720e+00, -1.4431951437e+01
4.6795326336e+01, 1.4665815583e+00, -1.4433512535e+01
4.6798739064e+01, 1.4706565360e+00, -1.4436642059e+01
4.6802151792e+01, 1.4714773948e+00, -1.4438496321e+01
4.6805564520e+01, 1.4719831025e+00, -1.4439251218e+01
4.6808977248e+01, 1.4715946604e+00, -1.4438195828e+01
4.6812389976e+01, 1.4735588583e+00, -1.4440717037e+01
4.6815802704e+01, 1.4781542019e+00, -1.4442776513e+01
4.6819215432e+01, 1.4809172713e+00, -1.4445957341e+01
4.6822628160e+01, 1.4807780185e+00, -1.4446668264e+01
4.6826040888e+01, 1.4803675891e+00, -1.4445986658e+01
4.6829453616e+01, 1.4828155074e+00, -1.4448661778e+01
4.6832866344e+01, 1.4875281165e+00, -1.4450134926e+01
4.6836279072e+01, 1.4898734275e+00, -1.4453117869e+01
4.6839691800e+01, 1.4880924570e+00, -1.4453777487e+01
4.6843104528e+01, 1.4888473539e+00, -1.4453198489e+01
4.6846517256e+01, 1.4911486903e+00, -1.4455543800e+01
4.6849929984e+01, 1.4952749717e+00, -1.4457654579e+01
4.6853342712e+01, 1.4963743362e+00, -1.4459560145e+01
4.6856755440e+01, 1.4962717289e+00, -1.4459794676e+01
4.6860168168e+01, 1.4977009027e+00, -1.4460065852e+01
4.6863580896e+01, 1.5018051968e+00, -1.4462814263e+01
4.6866993624e+01, 1.5063492368e+00, -1.4464903056e+01
4.6870406352e+01, 1.5066277424e+00, -1.4467981277e+01
4.6873819080e+01, 1.5060634020e+00, -1.4467651467e+01
4.6877231808e+01, 1.5072433866e+00, -1.4468486984e+01
4.6880644536e+01, 1.5110178713e+00, -1.4469952804e+01
4.6884057264e+01, 1.5148436598e+00, -1.4472078242e+01
4.6887469992e+01, 1.5158843915e+00, -1.4475325031e+01
4.6890882720e+01, 1.5144552177e+00, -1.4474474856e+01
4.6894295448e+01, 1.5155252658e+00, -1.4475794094e+01
4.6897708176e+01, 1.5193803706e+00, -1.4477501773e+01
4.6901120904e+01, 1.5232501337e+00, -1.4479605224e+01
4.6904533632e+01, 1.5227884006e+00, -1.4482375622e+01
4.6907946360e+01, 1.5231035517e+00, -1.4480719247e+01
4.6911359088e+01, 1.5246426620e+00, -1.4483211139e+01
4.6914771816e+01, 1.5275083388e+00, -1.4485226641e+01
4.6918184544e+01, 1.5311289126e+00, -1.4488114305e+01
4.6921597272e+01, 1.5312388490e+00, -1.4490349680e+01
4.6925010000e+01, 1.5312388490e+00, -1.4487997040e+01
4.6928422728e+01, 1.5333422998e+00, -1.4489470188e+01
4.6931835456e+01, 1.5385826039e+00, -1.4492152637e+01
4.6935248184e+01, 1.5414849262e+00, -1.4494967011e+01
4.6938660912e+01, 1.5424010632e+00, -1.4495414085e+01
4.6942073640e+01, 1.5414629389e+00, -1.4494578568e+01
4.6945486368e+01, 1.5436396806e+00, -1.4496234944e+01
4.6948899096e+01, 1.5476267092e+00, -1.4497862004e+01
4.6952311824e+01, 1.5504557405e+00, -1.4499862847e+01
4.6955724552e+01, 1.5500159947e+00, -1.4501365312e+01
4.6959137280e+01, 1.5495249452e+00, -1.4499782227e+01
4.6962550008e+01, 1.5522220528e+00, -1.4502911751e+01
4.6965962736e+01, 1.5576382552e+00, -1.4504143040e+01
4.6969375464e+01, 1.5590087963e+00, -1.4507587715e+01
4.6972788192e+01, 1.5581659502e+00, -1.4506810831e+01
4.6976200920e+01, 1.5579973809e+00, -1.4506033946e+01
4.6979613648e+01, 1.5607091467e+00, -1.4509104838e+01
4.6983026376e+01, 1.5654950468e+00, -1.4512674108e+01
4.6986439104e+01, 1.5667336642e+00, -1.4517108212e+01
4.6989851832e+01, 1.5663818675e+00, -1.4517276781e+01
4.6993264560e+01, 1.5662719311e+00, -1.4517210819e+01
4.6996677288e+01, 1.5688664313e+00, -1.4520926671e+01
4.7000090016e+01, 1.5738282297e+00, -1.4523785019e+01
4.7003502744e+01, 1.5763494390e+00, -1.4525954431e+01
4.7006915472e+01, 1.5740481026e+00, -1.4526064368e+01
4.7010328200e+01, 1.5755432383e+00, -1.4525434065e+01
4.7013740928e+01, 1.5786947499e+00, -1.4529897485e+01
4.7017153656e+01, 1.5824765638e+00, -1.4532579935e+01
4.7020566384e+01, 1.5847412546e+00, -1.4535174435e+01
4.7023979112e+01, 1.5851590132e+00, -1.4534089728e+01
4.7027391840e+01, 1.5846679637e+00, -1.4534668727e+01
4.7030804568e+01, 1.5879660572e+00, -1.4537233911e+01
4.7034217296e+01, 1.5913520998e+00, -1.4538538490e+01
4.7037630024e+01, 1.5922975533e+00, -1.4542378937e+01
4.7041042752e+01, 1.5914986818e+00, -1.4541345534e+01
4.7044455480e+01, 1.5928692228e+00, -1.4542093102e+01
4.7047868208e+01, 1.5977064266e+00, -1.4545640385e+01
4.7051280936e+01, 1.5998904974e+00, -1.4547765823e+01
4.7054693664e+01, 1.6012683676e+00, -1.4549744679e+01
4.7058106392e+01, 1.6000663958e+00, -1.4548550036e+01
4.7061519120e+01, 1.6012903549e+00, -1.4549949894e+01
4.7064931848e+01, 1.6055632183e+00, -1.4551452358e+01
4.7068344576e+01, 1.6100193090e+00, -1.4553533822e+01
4.7071757304e+01, 1.6081137439e+00, -1.4555747209e+01
4.7075170032e+01, 1.6087806917e+00, -1.4554691819e+01
4.7078582760e+01, 1.6100852709e+00, -1.4556678004e+01
4.7081995488e+01, 1.6142408687e+00, -1.4559770883e+01
4.7085408216e+01, 1.6171065455e+00, -1.4562042903e+01
4.7088820944e+01, 1.6164982305e+00, -1.4563743254e+01
4.7092233672e+01, 1.6157066880e+00, -1.4562467991e+01
4.7095646400e+01, 1.6190121106e+00, -1.4564256290e+01
4.7099059128e+01, 1.6234828596e+00, -1.4566997372e+01
4.7102471856e+01, 1.6257548796e+00, -1.4568235990e+01
4.7105884584e+01, 1.6262532581e+00, -1.4568624432e+01
4.7109297312e+01, 1.6251905391e+00, -1.4568448534e+01
4.7112710040e+01, 1.6276824320e+00, -1.4571365514e+01
4.7116122768e+01, 1.6328421160e+00, -1.4572252335e+01
4.7119535496e+01, 1.6341686825e+00, -1.4575286581e+01
4.7122948224e+01, 1.6332085709e+00, -1.4574912797e+01
4.7126360952e+01, 1.6346010992e+00, -1.4573468965e+01
4.7129773680e+01, 1.6379871419e+00, -1.4576539856e+01
4.7133186408e+01, 1.6426704347e+00, -1.4578320827e+01
4.7136599136e+01, 1.6443707851e+00, -1.4582278539e+01
4.7140011864e+01, 1.6433813570e+00, -1.4582623007e+01
4.7143424592e+01, 1.6442535195e+00, -1.4582073324e+01
4.7146837320e+01, 1.6476468913e+00, -1.4584469939e+01
4.7150250048e+01, 1.6519783874e+00, -1.4586837237e+01
4.7153662776e+01, 1.6537080542e+00, -1.4590201293e+01
4.7157075504e+01, 1.6527259553e+00, -1.4590340545e+01
4.7160488232e+01, 1.6527332844e+00, -1.4589658939e+01
4.7163900960e+01, 1.6567496293e+00, -1.4592282756e+01
4.7167313688e+01, 1.6611031128e+00, -1.4595727431e+01
4.7170726416e+01, 1.6622611100e+00, -1.4598336590e+01
4.7174139144e+01, 1.6615941622e+00, -1.4596753505e+01
4.7177551872e+01, 1.6620485662e+00, -1.4598072742e+01
4.7180964600e+01, 1.6658230510e+00, -1.4600227497e+01
4.7184377328e+01, 1.6708581404e+00, -1.4602074429e+01
4.7187790056e+01, 1.6701985217e+00, -1.4603591552e+01
4.7191202784e+01, 1.6703817491e+00, -1.4603041870e+01
4.7194615512e+01, 1.6720014795e+00, -1.4604602967e+01
4.7198028240e+01, 1.6757100024e+00, -1.4606611140e+01
4.7201440968e+01, 1.6790813869e+00, -1.4608677945e+01
4.7204853696e+01, 1.6807524209e+00, -1.4611404369e+01
4.7208266424e+01, 1.6806131681e+00, -1.4609989854e+01
4.7211679152e+01, 1.6812214831e+00, -1.4612826214e+01
4.7215091880e+01, 1.6863152053e+00, -1.4615222829e+01
4.7218504608e+01, 1.6893421222e+00, -1.4618132480e+01
4.7221917336e+01, 1.6890782747e+00, -1.4619070604e+01
4.7225330064e+01, 1.6891295784e+00, -1.4617590127e+01
4.7228742792e+01, 1.6910864472e+00, -1.4620067361e+01
4.7232155520e+01, 1.6949635393e+00, -1.4622742482e+01
4.7235568248e+01, 1.6973015212e+00, -1.4626003930e+01
4.7238980976e+01, 1.6975360523e+00, -1.4626692865e+01
4.7242393704e+01, 1.6972135720e+00, -1.4625762070e+01
4.7245806432e+01, 1.6993976428e+00, -1.4629419289e+01
4.7249219160e+01, 1.7031867858e+00, -1.4629829718e+01
4.7252631888e+01, 1.7065215248e+00, -1.4632754028e+01
4.7256044616e+01, 1.7072544344e+00, -1.4632900610e+01
4.7259457344e+01, 1.7071884726e+00, -1.4632680737e+01
4.7262870072e+01, 1.7095264544e+00, -1.4636074109e+01
4.7266282800e+01, 1.7154703518e+00, -1.4636792360e+01
4.7269695528e+01, 1.7176544226e+00, -1.4639225620e+01
4.7273108256e+01, 1.7166283491e+00, -1.4640185732e+01
4.7276520984e+01, 1.7152211625e+00, -1.4639511455e+01
4.7279933712e+01, 1.7201096700e+00, -1.4641930057e+01
4.7283346440e+01, 1.7249102283e+00, -1.4643974875e+01
4.7286759168e+01, 1.7266545533e+00, -1.4646862539e+01
4.7290171896e+01, 1.7260755547e+00, -1.4646796577e+01
4.7293584624e+01, 1.7273361593e+00, -1.4645865782e+01
4.7296997352e+01, 1.7311106441e+00, -1.4649449710e+01
4.7300410080e+01, 1.7358818860e+00, -1.4651259997e+01
4.7303822808e+01, 1.7364682137e+00, -1.4653715244e+01
4.7307235536e+01, 1.7361530626e+00, -1.4653158233e+01
4.7310648264e+01, 1.7362336826e+00, -1.4653649282e+01
4.7314060992e+01, 1.7386156390e+00, -1.4656427010e+01
4.7317473720e+01, 1.7440098542e+00, -1.4658405866e+01
4.7320886448e+01, 1.7443323344e+00, -1.4662590780e+01
4.7324299176e+01, 1.7437460067e+00, -1.4661989794e+01
4.7327711904e+01, 1.7451825097e+00, -1.4662400224e+01
4.7331124632e+01, 1.7479235918e+00, -1.4664093245e+01
4.7334537360e+01, 1.7520791896e+00, -1.4665331862e+01
4.7337950088e+01, 1.7542192858e+00, -1.4667794439e+01
4.7341362816e+01, 1.7533764397e+00, -1.4666585138e+01
4.7344775544e+01, 1.7541972986e+00, -1.4668080274e+01
4.7348188272e+01, 1.7590931351e+00, -1.4669685346e+01
4.7351601000e+01, 1.7631681129e+00, -1.4672272517e+01
4.7355013728e+01, 1.7632487329e+00, -1.4674932979e+01
4.7358426456e+01, 1.7624645196e+00, -1.4673980196e+01
4.7361839184e+01, 1.7636445041e+00, -1.4675380054e+01
4.7365251912e+01, 1.7682032023e+00, -1.4676750595e+01
4.7368664640e+01, 1.7720876235e+00, -1.4679872790e+01
4.7372077368e+01, 1.7717651432e+00, -1.4681001471e+01
4.7375490096e+01, 1.7724174328e+00, -1.4680554396e+01
4.7378902824e+01, 1.7741910742e+00, -1.4682584556e+01
4.7382315552e+01, 1.7784053048e+00, -1.4684292235e+01
4.7385728280e+01, 1.7811243997e+00, -1.4687443747e+01
4.7389141008e+01, 1.7825609026e+00, -1.4689459249e+01
4.7392553736e+01, 1.7808312358e+00, -1.4687854176e+01
4.7395966464e+01, 1.7829126993e+00, -1.4690991030e+01
4.7399379192e+01, 1.7876033211e+00, -1.4693123797e+01
4.7402791920e+01, 1.7898093792e+00, -1.4697323369e+01
4.7406204648e+01, 1.7892816843e+00, -1.4698532670e+01
4.7409617376e+01, 1.7897580755e+00, -1.4697242749e+01
4.7413030104e+01, 1.7920520828e+00, -1.4700819348e+01
4.7416442832e+01, 1.7959511622e+00, -1.4702424421e+01
4.7419855560e+01, 1.7987069026e+00, -1.4704132100e+01
4.7423268288e+01, 1.7985969661e+00, -1.4704989604e+01
4.7426681016e+01, 1.7998429126e+00, -1.4705246123e+01
4.7430093744e+01, 1.8021808944e+00, -1.4707525472e+01
4.7433506472e+01, 1.8066516434e+00, -1.4710222579e+01
4.7436919200e+01, 1.8087550941e+00, -1.4712758447e+01
4.7440331928e+01, 1.8078242988e+00, -1.4712120815e+01
4.7443744656e+01, 1.8087404359e+00, -1.4712106157e+01
4.7447157384e+01, 1.8116574164e+00, -1.4716488957e+01
4.7450570112e+01, 1.8164653038e+00, -1.4716811437e+01
4.7453982840e+01, 1.8185760836e+00, -1.4720153505e+01
4.7457395568e+01, 1.8183415525e+00, -1.4718680357e+01
4.7460808296e+01, 1.8195581826e+00, -1.4720307416e+01
4.7464221024e+01, 1.8231714272e+00, -1.4722205652e+01
4.7467633752e+01, 1.8267187100e+00, -1.4723906003e+01
4.7471046480e+01, 1.8278913655e+00, -1.4727599868e+01
4.7474459208e+01, 1.8271877722e+00, -1.4726258643e+01
4.7477871936e+01, 1.8286975661e+00, -1.4726749692e+01
4.7481284664e+01, 1.8321935452e+00, -1.4730692746e+01
4.7484697392e+01, 1.8363711303e+00, -1.4733096690e+01
4.7488110120e+01, 1.8376610513e+00, -1.4734049473e+01
4.7491522848e+01, 1.8373019256e+00, -1.4732722906e+01
4.7494935576e+01, 1.8378955824e+00, -1.4735178154e+01
4.7498348304e+01, 1.8433044558e+00, -1.4737633401e+01
4.7501761032e+01, 1.8469616750e+00, -1.4739898092e+01
4.7505173760e+01, 1.8478191793e+00, -1.4741092735e+01
4.7508586488e+01, 1.8475773191e+00, -1.4738681462e+01
4.7511999216e+01, 1.8484641398e+00, -1.4740667647e+01
4.7515411944e+01, 1.8521580045e+00, -1.4744112322e+01
4.7518824672e+01, 1.8548551121e+00, -1.4746003229e+01
4.7522237400e+01, 1.8551189596e+00, -1.4747278492e+01
4.7525650128e+01, 1.8543347462e+00, -1.4746083849e+01
4.7529062856e+01, 1.8564235388e+00, -1.4749396601e+01
4.7532475584e+01, 1.8604692001e+00, -1.4751258192e+01
4.7535888312e+01, 1.8632615860e+00, -1.4754900753e+01
4.7539301040e+01, 1.8631956241e+00, -1.4756681723e+01
4.7542713768e+01, 1.8624480562e+00, -1.4754981373e+01
4.7546126496e+01, 1.8657241624e+00, -1.4758272137e+01
4.7549539224e+01, 1.8699017475e+00, -1.4760412233e+01
4.7552951952e+01, 1.8706419863e+00, -1.4762610962e+01
4.7556364680e+01, 1.8718732745e+00, -1.4762662266e+01
4.7559777408e+01, 1.8721224638e+00, -1.4761255079e+01
4.7563190136e+01, 1.8750541025e+00, -1.4763930200e+01
4.7566602864e+01, 1.8792976495e+00, -1.4766099612e+01
4.7570015592e+01, 1.8809540253e+00, -1.4767939216e+01
4.7573428320e+01, 1.8810786199e+00, -1.4768129772e+01
4.7576841048e+01, 1.8822659336e+00, -1.4768891998e+01
4.7580253776e+01, 1.8859011656e+00, -1.4771164018e+01
4.7583666504e+01, 1.8909875586e+00, -1.4772241395e+01
4.7587079232e+01, 1.8922848087e+00, -1.4775568805e+01
4.7590491960e+01, 1.8915738864e+00, -1.4774454783e+01
4.7593904688e+01, 1.8926512636e+00, -1.4774513415e+01
4.7597317416e+01, 1.8953557002e+00, -1.4778507773e+01
4.7600730144e+01, 1.8993867034e+00, -1.4781226868e+01
4.7604142872e+01, 1.9011456866e+00, -1.4783132433e+01
4.7607555600e+01, 1.9009697883e+00, -1.4783506217e+01
4.7610968328e+01, 1.9019445581e+00, -1.4784459000e+01
4.7614381056e+01, 1.9066425091e+00, -1.4787075487e+01
4.7617793784e+01, 1.9100065645e+00, -1.4788900432e+01
4.7621206512e+01, 1.9090024782e+00, -1.4792213184e+01
4.7624619240e+01, 1.9103363738e+00, -1.4790593453e+01
4.7628031968e+01, 1.9118534968e+00, -1.4792315791e+01
4.7631444696e+01, 1.9152761850e+00, -1.4794661102e+01
4.7634857424e+01, 1.9185449621e+00, -1.4796955109e+01
4.7638270152e+01, 1.9185303039e+00, -1.4799168497e+01
4.7641682880e+01, 1.9180832290e+00, -1.4797915221e+01
4.7645095608e+01, 1.9195490483e+00, -1.4799659546e+01
4.7648508336e+01, 1.9244375558e+00, -1.4802620501e+01
4.7651921064e+01, 1.9287983683e+00, -1.4803499993e+01
4.7655333792e+01, 1.9298537582e+00, -1.4805163698e+01
4.7658746520e+01, 1.9281094332e+00, -1.4804723952e+01
4.7662159248e+01, 1.9315687668e+00, -1.4807919438e+01
4.7665571976e+01, 1.9364499452e+00, -1.4809663763e+01
4.7668984704e+01, 1.9404149865e+00, -1.4811693923e+01
4.7672397432e+01, 1.9400265444e+00, -1.4813255020e+01
4.7675810160e+01, 1.9405469103e+00, -1.4812851920e+01
4.7679222888e+01, 1.9421226660e+00, -1.4814603574e+01
4.7682635616e+01, 1.9475168812e+00, -1.4815439091e+01
4.7686048344e+01, 1.9503678998e+00, -1.4817593846e+01
4.7689461072e+01, 1.9509615566e+00, -1.4817696453e+01
4.7692873800e+01, 1.9511594422e+00, -1.4816875594e+01
4.7696286528e+01, 1.9537099679e+00, -1.4820503497e+01
4.7699699256e+01, 1.9580268058e+00, -1.4822870795e+01
4.7703111984e+01, 1.9610976973e+00, -1.4825421321e+01
4.7706524712e+01, 1.9590821957e+00, -1.4825040208e+01
4.7709937440e+01, 1.9590821957e+00, -1.4824277982e+01
4.7713350168e+01, 1.9622190491e+00, -1.4827172975e+01
4.7716762896e+01, 1.9665725325e+00, -1.4829481640e+01
4.7720175624e+01, 1.9680017063e+00, -1.4832772405e+01
4.7723588352e+01, 1.9676499097e+00, -1.4832655139e+01
4.7727001080e+01, 1.9703396882e+00, -1.4832801721e+01
4.7730413808e+01, 1.9736597690e+00, -1.4836099815e+01
4.7733826536e+01, 1.9776101521e+00, -1.4836400308e+01
4.7737239264e+01, 1.9794204389e+00, -1.4840643855e+01
4.7740651992e+01, 1.9779253032e+00, -1.4840746462e+01
4.7744064720e+01, 1.9784383400e+00, -1.4841105588e+01
4.7747477448e+01, 1.9817217753e+00, -1.4843465557e+01
4.7750890176e+01, 1.9863097898e+00, -1.4844858085e+01
4.7754302904e+01, 1.9869547503e+00, -1.4846800296e+01
4.7757715632e+01, 1.9862145116e+00, -1.4845620311e+01
4.7761128360e+01, 1.9878855456e+00, -1.4846470486e+01
4.7764541088e+01, 1.9917919541e+00, -1.4850076402e+01
4.7767953816e+01, 1.9962333867e+00, -1.4851967309e+01
4.7771366544e+01, 1.9966951198e+00, -1.4855463288e+01
4.7774779272e+01, 1.9960208429e+00, -1.4853293875e+01
4.7778192000e+01, 1.9983734829e+00, -1.4855558566e+01
4.7781604728e+01, 2.0013124507e+00, -1.4858827343e+01
4.7785017456e+01, 2.0046178733e+00, -1.4860454403e+01
4.7788430184e+01, 2.0054533903e+00, -1.4862909650e+01
4.7791842912e+01, 2.0060617053e+00, -1.4862008171e+01
